filename,box,class
S2-N0503M05308.jpg,"[1128, 71, 1920, 689]",31
S2-N0503M05308.jpg,"[297, 263, 1123, 689]",31
S2-N0503M05309.jpg,"[1116, 0, 1920, 546]",31
S2-N0503M05309.jpg,"[234, 266, 1104, 550]",31
S2-N0503M05310.jpg,"[0, 10, 378, 498]",31
S2-N0503M05310.jpg,"[891, 505, 1433, 656]",31
S2-N0503M05310.jpg,"[452, 276, 1436, 506]",31
S2-N0503M05310.jpg,"[1444, 96, 1920, 586]",31
S2-N0503M05311.jpg,"[454, 199, 1899, 622]",31
S2-N0503M05311.jpg,"[111, 65, 399, 426]",31
S2-N0503M05313.jpg,"[1385, 289, 1920, 679]",31
S2-N0503M05313.jpg,"[215, 196, 1390, 671]",31
S2-N0503M05363.jpg,"[36, 293, 1920, 908]",12
S2-N0503M05363.jpg,"[1415, 328, 1917, 627]",31
S2-N0503M05363.jpg,"[1143, 320, 1412, 634]",31
S2-N0503M05363.jpg,"[889, 311, 1134, 635]",31
S2-N0503M05363.jpg,"[529, 302, 879, 625]",31
S2-N0503M05364.jpg,"[144, 265, 1920, 921]",12
S2-N0503M05364.jpg,"[2, 250, 144, 665]",31
S2-N0503M05364.jpg,"[658, 289, 1896, 633]",31
S2-N0503M05365.jpg,"[384, 249, 1920, 935]",12
S2-N0503M05365.jpg,"[221, 360, 374, 639]",31
S2-N0503M05365.jpg,"[886, 335, 1920, 656]",31
S2-N0503M05366.jpg,"[716, 212, 1920, 1001]",12
S2-N0503M05366.jpg,"[1251, 274, 1920, 650]",31
S2-N0503M05366.jpg,"[553, 319, 760, 661]",31
S2-N0503M05368.jpg,"[1609, 0, 1920, 1080]",12
S2-N0503M05368.jpg,"[0, 426, 200, 671]",11
S2-N0503M05368.jpg,"[1312, 277, 1633, 657]",31
S2-N0503M05368.jpg,"[660, 393, 1274, 634]",29
S2-N0503M05368.jpg,"[0, 41, 740, 350]",20
S2-N0503M05369.jpg,"[0, 448, 305, 690]",11
S2-N0503M05369.jpg,"[0, 7, 789, 418]",20
S2-N0503M05369.jpg,"[799, 377, 1223, 648]",29
S2-N0503M05370.jpg,"[446, 555, 820, 768]",11
S2-N0503M05370.jpg,"[44, 323, 227, 492]",18
S2-N0503M05370.jpg,"[1198, 469, 1914, 773]",29
S2-N0503M05370.jpg,"[1339, 13, 1769, 317]",31
S2-N0503M05370.jpg,"[593, 362, 830, 519]",20
S2-N0503M05370.jpg,"[964, 100, 1285, 427]",20
S2-N0503M05393.jpg,"[1116, 318, 1276, 506]",18
S2-N0503M05393.jpg,"[256, 377, 621, 668]",29
S2-N0503M05393.jpg,"[0, 0, 368, 672]",31
S2-N0503M05394.jpg,"[1313, 373, 1589, 597]",18
S2-N0503M05394.jpg,"[525, 190, 942, 707]",29
S2-N0503M05394.jpg,"[0, 35, 622, 712]",31
S2-N0503M05395.jpg,"[1001, 482, 1476, 848]",29
S2-N0503M05395.jpg,"[0, 0, 1057, 933]",31
S2-N0503M05397.jpg,"[1161, 362, 1764, 1047]",29
S2-N0503M05397.jpg,"[0, 0, 1141, 1080]",31
S2-N0503M05398.jpg,"[944, 621, 1510, 1039]",29
S2-N0503M05398.jpg,"[0, 0, 1202, 1080]",31
S2-N0503M05399.jpg,"[1657, 612, 1885, 766]",18
S2-N0503M05399.jpg,"[385, 602, 948, 1066]",29
S2-N0503M05399.jpg,"[0, 0, 482, 1066]",31
S2-N0503M05418.jpg,"[1555, 490, 1801, 589]",16
S2-N0503M05421.jpg,"[1328, 562, 1630, 674]",16
S2-N0503M05422.jpg,"[444, 572, 736, 677]",16
S2-N0503M05422.jpg,"[1040, 725, 1124, 846]",41
S2-N0503M05423.jpg,"[0, 731, 109, 995]",41
S2-N0503M05424.jpg,"[1676, 0, 1920, 983]",31
S2-N0503M05425.jpg,"[1482, 0, 1920, 1080]",31
S2-N0503M05426.jpg,"[1445, 0, 1920, 1080]",31
S2-N0503M05427.jpg,"[673, 0, 1920, 1080]",31
S2-N0503M05428.jpg,"[461, 0, 1920, 1080]",31
S2-N0503M05429.jpg,"[858, 0, 1390, 1060]",31
S2-N0503M05429.jpg,"[1300, 0, 1920, 730]",31
S2-N0503M05430.jpg,"[774, 0, 1920, 1054]",31
S2-N0503M05434.jpg,"[0, 0, 1912, 1080]",31
S2-N0503M05435.jpg,"[0, 0, 744, 1080]",31
S2-N0503M05435.jpg,"[738, 0, 1920, 345]",31
S2-N0503M05435.jpg,"[1072, 0, 1920, 1080]",31
S2-N0503M05441.jpg,"[410, 73, 648, 764]",15
S2-N0503M05441.jpg,"[1364, 378, 1461, 795]",15
S2-N0503M05441.jpg,"[0, 0, 148, 834]",20
S2-N0503M05441.jpg,"[881, 860, 939, 929]",24
S2-N0503M05446.jpg,"[1028, 0, 1263, 671]",15
S2-N0503M05446.jpg,"[0, 0, 802, 846]",20
S2-N0503M05447.jpg,"[1635, 39, 1920, 834]",15
S2-N0503M05447.jpg,"[0, 0, 1365, 1080]",20
S2-N0503M05449.jpg,"[1518, 62, 1825, 867]",15
S2-N0503M05449.jpg,"[0, 0, 1229, 1047]",20
S2-N0503M05450.jpg,"[1543, 56, 1877, 871]",15
S2-N0503M05450.jpg,"[0, 0, 1252, 1080]",20
S2-N0503M05451.jpg,"[1587, 54, 1920, 861]",15
S2-N0503M05451.jpg,"[0, 0, 1295, 1080]",20
S2-N0503M05452.jpg,"[1620, 52, 1920, 907]",15
S2-N0503M05452.jpg,"[0, 0, 554, 663]",20
S2-N0503M05452.jpg,"[6, 455, 1038, 1080]",20
S2-N0503M05452.jpg,"[519, 5, 1262, 507]",20
S2-N0503M05452.jpg,"[1065, 115, 1313, 972]",20
S2-N0503M05453.jpg,"[1642, 28, 1920, 872]",15
S2-N0503M05453.jpg,"[0, 0, 1323, 1080]",20
S2-N0503M05454.jpg,"[1405, 72, 1727, 902]",15
S2-N0503M05454.jpg,"[0, 0, 1094, 1080]",20
S2-N0503M05455.jpg,"[1203, 90, 1500, 928]",15
S2-N0503M05455.jpg,"[0, 0, 897, 1080]",20
S2-N0503M05456.jpg,"[1376, 142, 1721, 975]",15
S2-N0503M05456.jpg,"[0, 0, 1052, 1080]",20
S2-N0503M05457.jpg,"[1588, 228, 1920, 1080]",15
S2-N0503M05457.jpg,"[0, 0, 1215, 1080]",20
S2-N0503M05458.jpg,"[1049, 137, 1373, 1045]",15
S2-N0503M05458.jpg,"[0, 0, 581, 1080]",20
S2-N0503M05459.jpg,"[159, 23, 521, 952]",15
S2-N0503M05459.jpg,"[1348, 501, 1437, 958]",15
S2-N0503M05472.jpg,"[312, 226, 441, 747]",15
S2-N0503M05473.jpg,"[195, 220, 339, 757]",15
S2-N0503M05474.jpg,"[369, 269, 505, 800]",15
S2-N0503M05475.jpg,"[261, 250, 414, 786]",15
S2-N0503M05519.jpg,"[1474, 757, 1582, 945]",24
S2-N0503M05582.jpg,"[908, 245, 1107, 457]",18
S2-N0503M05583.jpg,"[918, 258, 1078, 477]",18
S2-N0503M05651.jpg,"[1532, 0, 1766, 463]",15
S2-N0503M05651.jpg,"[237, 0, 395, 492]",15
S2-N0503M05652.jpg,"[340, 0, 508, 485]",15
S2-N0503M05652.jpg,"[1655, 0, 1905, 442]",15
S2-N0503M05655.jpg,"[216, 0, 378, 510]",15
S2-N0503M05655.jpg,"[623, 33, 740, 509]",15
S2-N0503M05655.jpg,"[1340, 416, 1470, 501]",9
S2-N0503M05655.jpg,"[1584, 0, 1810, 465]",15
S2-N0503M05656.jpg,"[78, 1, 252, 561]",15
S2-N0503M05656.jpg,"[1473, 0, 1684, 511]",15
S2-N0503M05657.jpg,"[1326, 0, 1524, 514]",15
S2-N0503M05658.jpg,"[1299, 0, 1496, 572]",15
S2-N0503M05659.jpg,"[1118, 0, 1302, 601]",15
S2-N0503M05660.jpg,"[1133, 6, 1320, 594]",15
S2-N0503M05661.jpg,"[1046, 4, 1224, 569]",15
S2-N0503M05662.jpg,"[781, 0, 971, 575]",15
S2-N0503M05663.jpg,"[1330, 0, 1549, 552]",15
S2-N0503M05664.jpg,"[1620, 0, 1873, 541]",15
S2-N0503M05664.jpg,"[37, 0, 197, 562]",15
S2-N0503M05672.jpg,"[2, 554, 978, 716]",20
S2-N0503M05674.jpg,"[0, 543, 822, 736]",20
S2-N0503M05675.jpg,"[0, 539, 852, 761]",20
S2-N0503M05676.jpg,"[0, 535, 888, 782]",20
S2-N0503M05677.jpg,"[0, 541, 990, 767]",20
S2-N0503M05678.jpg,"[0, 542, 1087, 777]",20
S2-N0503M05679.jpg,"[0, 545, 1163, 770]",20
S2-N0503M05680.jpg,"[0, 552, 1195, 812]",20
S2-N0503M05681.jpg,"[0, 560, 1177, 785]",20
S2-N0503M05682.jpg,"[0, 541, 1163, 777]",20
S2-N0503M05683.jpg,"[0, 540, 1108, 765]",20
S2-N0503M05684.jpg,"[0, 477, 1523, 765]",20
S2-N0503M05685.jpg,"[0, 0, 1920, 828]",20
S2-N0503M05686.jpg,"[1095, 0, 1920, 900]",20
S2-N0503M05686.jpg,"[612, 0, 1111, 848]",20
S2-N0503M05686.jpg,"[10, 113, 636, 807]",20
S2-N0503M05687.jpg,"[1535, 557, 1920, 877]",11
S2-N0503M05688.jpg,"[1193, 549, 1661, 876]",11
S2-N0503M05689.jpg,"[1086, 539, 1587, 887]",11
S2-N0503M05690.jpg,"[1016, 522, 1581, 922]",11
S2-N0503M05691.jpg,"[881, 472, 1518, 952]",11
S2-N0503M05699.jpg,"[162, 0, 944, 655]",31
S2-N0503M05699.jpg,"[1200, 0, 1920, 738]",31
S2-N0503M05700.jpg,"[487, 0, 1305, 700]",31
S2-N0503M05700.jpg,"[207, 83, 363, 551]",31
S2-N0503M05705.jpg,"[0, 0, 582, 1050]",31
S2-N0503M05705.jpg,"[620, 230, 829, 736]",31
S2-N0503M05705.jpg,"[1418, 0, 1769, 763]",31
S2-N0503M05706.jpg,"[0, 423, 1874, 853]",12
S2-N0503M05706.jpg,"[0, 0, 666, 1080]",31
S2-N0503M05706.jpg,"[658, 0, 1291, 1080]",31
S2-N0503M05706.jpg,"[1282, 0, 1920, 1080]",31
S2-N0503M05707.jpg,"[33, 355, 681, 753]",29
S2-N0503M05709.jpg,"[276, 426, 317, 574]",29
S2-N0503M05709.jpg,"[22, 429, 73, 529]",29
S2-N0503M05717.jpg,"[1681, 285, 1730, 652]",29
S2-N0503M05724.jpg,"[563, 327, 613, 733]",29
S2-N0503M05724.jpg,"[104, 333, 154, 746]",29
S2-N0503M05725.jpg,"[322, 372, 618, 772]",29
S2-N0503M05725.jpg,"[1398, 585, 1502, 703]",24
S2-N0503M05725.jpg,"[1349, 249, 1410, 880]",29
S2-N0503M05725.jpg,"[788, 321, 838, 816]",29
S2-N0503M05726.jpg,"[107, 334, 442, 821]",29
S2-N0503M05726.jpg,"[627, 236, 697, 868]",29
S2-N0503M05726.jpg,"[1287, 185, 1421, 948]",29
S2-N0503M05726.jpg,"[1017, 387, 1070, 787]",29
S2-N0503M05727.jpg,"[555, 205, 662, 928]",29
S2-N0503M05727.jpg,"[1008, 364, 1069, 817]",29
S2-N0503M05727.jpg,"[1396, 83, 1501, 1060]",29
S2-N0503M05727.jpg,"[1543, 323, 1623, 872]",29
S2-N0503M05727.jpg,"[0, 303, 324, 863]",29
S2-N0503M05727.jpg,"[1286, 602, 1414, 729]",24
S2-N0503M05728.jpg,"[1184, 610, 1309, 745]",24
S2-N0503M05728.jpg,"[1394, 0, 1570, 1080]",29
S2-N0503M05728.jpg,"[323, 127, 445, 1010]",29
S2-N0503M05728.jpg,"[893, 331, 946, 843]",29
S2-N0503M05729.jpg,"[1493, 0, 1623, 1075]",29
S2-N0503M05729.jpg,"[810, 298, 872, 873]",29
S2-N0503M05729.jpg,"[0, 8, 128, 1080]",29
S2-N0503M05729.jpg,"[1136, 612, 1267, 694]",24
S2-N0503M05730.jpg,"[424, 412, 704, 727]",29
S2-N0503M05730.jpg,"[1560, 149, 1666, 1027]",29
S2-N0503M05730.jpg,"[704, 230, 791, 927]",29
S2-N0503M05730.jpg,"[1094, 608, 1229, 699]",24
S2-N0503M05731.jpg,"[1576, 24, 1704, 1080]",29
S2-N0503M05731.jpg,"[520, 136, 638, 1002]",29
S2-N0503M05731.jpg,"[1010, 611, 1156, 770]",24
S2-N0503M05731.jpg,"[236, 383, 683, 778]",29
S2-N0503M05731.jpg,"[798, 501, 1180, 728]",29
S2-N0503M05732.jpg,"[993, 610, 1144, 772]",24
S2-N0503M05732.jpg,"[487, 363, 604, 745]",29
S2-N0503M05732.jpg,"[351, 0, 465, 1080]",29
S2-N0503M05732.jpg,"[1702, 0, 1918, 1080]",29
S2-N0503M05732.jpg,"[1114, 665, 1178, 766]",41
S2-N0503M05733.jpg,"[953, 603, 1120, 778]",24
S2-N0503M05733.jpg,"[113, 289, 489, 808]",29
S2-N0503M05733.jpg,"[1082, 658, 1157, 769]",41
S2-N0503M05734.jpg,"[693, 474, 904, 710]",29
S2-N0503M05734.jpg,"[938, 607, 1109, 798]",24
S2-N0503M05734.jpg,"[38, 256, 105, 845]",29
S2-N0503M05734.jpg,"[168, 247, 225, 842]",29
S2-N0503M05734.jpg,"[216, 271, 330, 856]",29
S2-N0503M05734.jpg,"[1068, 665, 1152, 791]",41
S2-N0503M05735.jpg,"[944, 603, 1131, 832]",24
S2-N0503M05735.jpg,"[112, 184, 249, 857]",29
S2-N0503M05735.jpg,"[4, 192, 108, 904]",29
S2-N0503M05735.jpg,"[710, 468, 932, 714]",29
S2-N0503M05735.jpg,"[1081, 678, 1173, 799]",41
S2-N0503M05736.jpg,"[480, 283, 864, 803]",29
S2-N0503M05736.jpg,"[900, 516, 1109, 763]",24
S2-N0503M05736.jpg,"[1066, 602, 1163, 745]",41
S2-N0503M05737.jpg,"[860, 479, 1111, 649]",24
S2-N0503M05737.jpg,"[270, 194, 315, 786]",29
S2-N0503M05737.jpg,"[502, 188, 546, 658]",29
S2-N0503M05737.jpg,"[1065, 565, 1157, 729]",41
S2-N0503M05738.jpg,"[860, 443, 1131, 756]",24
S2-N0503M05738.jpg,"[16, 115, 100, 798]",29
S2-N0503M05738.jpg,"[163, 119, 205, 794]",29
S2-N0503M05738.jpg,"[296, 106, 339, 796]",29
S2-N0503M05738.jpg,"[435, 108, 477, 663]",29
S2-N0503M05738.jpg,"[1074, 547, 1173, 714]",41
S2-N0503M05739.jpg,"[42, 35, 105, 867]",29
S2-N0503M05739.jpg,"[207, 26, 278, 696]",29
S2-N0503M05739.jpg,"[771, 234, 829, 454]",29
S2-N0503M05739.jpg,"[331, 238, 399, 682]",29
S2-N0503M05739.jpg,"[745, 446, 1061, 800]",24
S2-N0503M05739.jpg,"[1002, 562, 1108, 755]",41
S2-N0503M05740.jpg,"[633, 470, 1004, 896]",24
S2-N0503M05740.jpg,"[938, 595, 1065, 818]",41
S2-N0503M05741.jpg,"[795, 436, 1247, 742]",24
S2-N0503M05741.jpg,"[206, 181, 551, 796]",29
S2-N0503M05741.jpg,"[778, 167, 904, 713]",29
S2-N0503M05741.jpg,"[671, 330, 762, 722]",29
S2-N0503M05741.jpg,"[1155, 598, 1286, 860]",41
S2-N0503M05742.jpg,"[305, 0, 1920, 1038]",29
S2-N0503M05743.jpg,"[423, 398, 1058, 694]",29
S2-N0503M05743.jpg,"[36, 95, 402, 720]",31
S2-N0503M05743.jpg,"[1064, 299, 1578, 646]",31
S2-N0503M05744.jpg,"[553, 425, 1190, 723]",29
S2-N0503M05744.jpg,"[7, 0, 541, 737]",31
S2-N0503M05744.jpg,"[1209, 330, 1677, 705]",31
S2-N0503M05745.jpg,"[476, 428, 1231, 793]",29
S2-N0503M05745.jpg,"[0, 0, 453, 824]",31
S2-N0503M05745.jpg,"[1270, 380, 1796, 796]",31
S2-N0503M05746.jpg,"[587, 386, 1394, 812]",29
S2-N0503M05746.jpg,"[0, 77, 576, 807]",31
S2-N0503M05746.jpg,"[1431, 358, 1909, 777]",31
S2-N0503M05747.jpg,"[764, 357, 1608, 794]",29
S2-N0503M05747.jpg,"[47, 68, 745, 810]",31
S2-N0503M05747.jpg,"[1628, 346, 1893, 695]",31
S2-N0503M05748.jpg,"[1289, 348, 1906, 823]",29
S2-N0503M05748.jpg,"[0, 478, 188, 746]",31
S2-N0503M05748.jpg,"[191, 0, 1242, 846]",31
S2-N0503M05749.jpg,"[212, 94, 363, 518]",15
S2-N0503M05749.jpg,"[256, 591, 487, 837]",12
S2-N0503M05749.jpg,"[787, 0, 1920, 877]",31
S2-N0503M05749.jpg,"[0, 470, 781, 743]",31
S2-N0503M05751.jpg,"[777, 134, 920, 522]",15
S2-N0503M05751.jpg,"[822, 591, 1016, 828]",12
S2-N0503M05751.jpg,"[0, 0, 423, 637]",31
S2-N0503M05751.jpg,"[200, 118, 645, 768]",31
S2-N0503M05751.jpg,"[639, 507, 819, 724]",31
S2-N0503M05751.jpg,"[1000, 528, 1354, 720]",31
S2-N0503M05751.jpg,"[1364, 0, 1920, 840]",31
S2-N0503M05754.jpg,"[414, 37, 580, 488]",15
S2-N0503M05754.jpg,"[37, 482, 468, 940]",12
S2-N0503M05754.jpg,"[620, 685, 979, 844]",11
S2-N0503M05754.jpg,"[1010, 0, 1920, 954]",31
S2-N0503M05754.jpg,"[438, 455, 1009, 760]",31
S2-N0503M05754.jpg,"[0, 258, 165, 760]",31
S2-N0503M05755.jpg,"[0, 467, 422, 935]",12
S2-N0503M05755.jpg,"[398, 28, 551, 480]",15
S2-N0503M05755.jpg,"[659, 664, 1074, 843]",11
S2-N0503M05755.jpg,"[409, 665, 678, 772]",31
S2-N0503M05755.jpg,"[916, 0, 1920, 998]",31
S2-N0503M05755.jpg,"[411, 452, 904, 654]",31
S2-N0503M05756.jpg,"[0, 448, 392, 971]",12
S2-N0503M05756.jpg,"[380, 25, 538, 480]",15
S2-N0503M05756.jpg,"[768, 653, 1199, 854]",11
S2-N0503M05756.jpg,"[1087, 0, 1278, 845]",31
S2-N0503M05756.jpg,"[840, 474, 1078, 661]",31
S2-N0503M05756.jpg,"[309, 440, 840, 761]",31
S2-N0503M05756.jpg,"[1288, 0, 1920, 926]",31
S2-N0503M05757.jpg,"[369, 38, 522, 498]",15
S2-N0503M05757.jpg,"[893, 657, 1309, 865]",11
S2-N0503M05757.jpg,"[0, 448, 365, 1038]",12
S2-N0503M05757.jpg,"[343, 487, 732, 785]",31
S2-N0503M05757.jpg,"[723, 498, 882, 757]",31
S2-N0503M05757.jpg,"[873, 492, 1106, 670]",31
S2-N0503M05757.jpg,"[1069, 0, 1920, 952]",31
S2-N0503M05758.jpg,"[0, 384, 344, 1080]",12
S2-N0503M05758.jpg,"[346, 42, 508, 486]",15
S2-N0503M05758.jpg,"[1005, 660, 1343, 860]",11
S2-N0503M05758.jpg,"[967, 0, 1920, 927]",31
S2-N0503M05758.jpg,"[313, 461, 956, 759]",31
S2-N0503M05759.jpg,"[325, 17, 475, 489]",15
S2-N0503M05759.jpg,"[1125, 632, 1528, 838]",11
S2-N0503M05759.jpg,"[0, 317, 324, 1080]",12
S2-N0503M05759.jpg,"[302, 450, 727, 798]",31
S2-N0503M05759.jpg,"[733, 478, 978, 758]",31
S2-N0503M05759.jpg,"[987, 485, 1167, 621]",31
S2-N0503M05759.jpg,"[1176, 0, 1920, 963]",31
S2-N0503M05760.jpg,"[0, 355, 315, 1080]",12
S2-N0503M05760.jpg,"[311, 74, 483, 538]",15
S2-N0503M05760.jpg,"[1280, 683, 1723, 909]",11
S2-N0503M05760.jpg,"[953, 543, 1184, 687]",31
S2-N0503M05760.jpg,"[228, 496, 947, 853]",31
S2-N0503M05760.jpg,"[1276, 23, 1920, 934]",31
S2-N0503M05761.jpg,"[0, 278, 320, 1080]",12
S2-N0503M05761.jpg,"[302, 140, 454, 675]",15
S2-N0503M05761.jpg,"[1463, 733, 1856, 964]",11
S2-N0503M05761.jpg,"[1255, 391, 1325, 655]",15
S2-N0503M05761.jpg,"[1447, 0, 1920, 1017]",31
S2-N0503M05761.jpg,"[277, 570, 1445, 927]",31
S2-N0503M05762.jpg,"[291, 120, 435, 569]",15
S2-N0503M05762.jpg,"[1640, 715, 1920, 938]",11
S2-N0503M05762.jpg,"[0, 82, 278, 1080]",12
S2-N0503M05762.jpg,"[198, 558, 1470, 933]",31
S2-N0503M05762.jpg,"[1551, 0, 1920, 1080]",31
S2-N0503M05763.jpg,"[298, 103, 463, 554]",15
S2-N0503M05763.jpg,"[847, 558, 1162, 876]",31
S2-N0503M05763.jpg,"[1736, 567, 1920, 921]",31
S2-N0503M05763.jpg,"[1442, 563, 1724, 747]",31
S2-N0503M05763.jpg,"[208, 521, 832, 908]",31
S2-N0503M05764.jpg,"[357, 77, 499, 529]",15
S2-N0503M05764.jpg,"[1473, 571, 1692, 891]",31
S2-N0503M05764.jpg,"[248, 496, 1275, 901]",31
S2-N0503M05766.jpg,"[1644, 336, 1904, 865]",31
S2-N0503M05766.jpg,"[1311, 476, 1638, 692]",31
S2-N0503M05766.jpg,"[807, 490, 1051, 790]",31
S2-N0503M05766.jpg,"[7, 803, 658, 870]",31
S2-N0503M05766.jpg,"[0, 415, 800, 800]",31
S2-N0503M05767.jpg,"[1223, 518, 1621, 746]",31
S2-N0503M05767.jpg,"[5, 504, 956, 976]",31
S2-N0503M05767.jpg,"[1645, 435, 1920, 994]",31
S2-N0503M05768.jpg,"[1442, 594, 1717, 861]",31
S2-N0503M05768.jpg,"[1702, 643, 1920, 889]",31
S2-N0503M05768.jpg,"[0, 503, 214, 942]",31
S2-N0503M05768.jpg,"[194, 527, 676, 944]",31
S2-N0503M05769.jpg,"[0, 409, 1920, 1047]",31
S2-N0503M05774.jpg,"[748, 7, 1908, 807]",31
S2-N0503M05774.jpg,"[0, 2, 345, 692]",31
S2-N0503M05774.jpg,"[343, 0, 751, 538]",31
S2-N0503M05775.jpg,"[0, 0, 1920, 750]",31
S2-N0503M05782.jpg,"[1178, 1, 1333, 441]",31
S2-N0503M05782.jpg,"[1340, 5, 1569, 363]",31
S2-N0503M05782.jpg,"[1576, 3, 1920, 472]",31
S2-N0503M05782.jpg,"[0, 0, 1172, 322]",31
S2-N0503M05783.jpg,"[1411, 1, 1636, 663]",31
S2-N0503M05783.jpg,"[1640, 3, 1913, 532]",31
S2-N0503M05783.jpg,"[0, 0, 1411, 572]",31
S2-N0503M05785.jpg,"[3, 6, 1161, 439]",31
S2-N0503M05785.jpg,"[1161, 0, 1916, 569]",31
S2-N0503M05793.jpg,"[854, 503, 1388, 632]",12
S2-N0503M05793.jpg,"[1185, 551, 1267, 640]",11
S2-N0503M05793.jpg,"[356, 0, 760, 540]",31
S2-N0503M05793.jpg,"[1496, 274, 1702, 521]",31
S2-N0503M05793.jpg,"[1200, 470, 1440, 572]",31
S2-N0503M05793.jpg,"[0, 0, 349, 608]",31
S2-N0503M05793.jpg,"[822, 316, 1491, 440]",29
S2-N0503M05793.jpg,"[1188, 103, 1558, 310]",20
S2-N0503M05794.jpg,"[491, 508, 1048, 658]",12
S2-N0503M05794.jpg,"[854, 567, 934, 657]",11
S2-N0503M05794.jpg,"[1193, 325, 1398, 525]",31
S2-N0503M05794.jpg,"[853, 163, 1242, 334]",20
S2-N0503M05794.jpg,"[1744, 161, 1920, 476]",31
S2-N0503M05794.jpg,"[567, 325, 1187, 456]",29
S2-N0503M05794.jpg,"[0, 0, 468, 557]",31
S2-N0503M05794.jpg,"[936, 479, 1152, 580]",31
S2-N0503M05795.jpg,"[422, 505, 1001, 668]",12
S2-N0503M05795.jpg,"[793, 549, 875, 666]",11
S2-N0503M05795.jpg,"[793, 157, 1238, 320]",20
S2-N0503M05795.jpg,"[0, 304, 381, 627]",31
S2-N0503M05795.jpg,"[790, 471, 1144, 610]",31
S2-N0503M05795.jpg,"[783, 359, 884, 456]",29
S2-N0503M05795.jpg,"[916, 359, 1018, 453]",29
S2-N0503M05795.jpg,"[1052, 356, 1133, 452]",29
S2-N0503M05795.jpg,"[1140, 159, 1380, 520]",31
S2-N0503M05795.jpg,"[1734, 113, 1920, 479]",31
S2-N0503M05796.jpg,"[757, 568, 840, 663]",11
S2-N0503M05796.jpg,"[359, 501, 976, 661]",12
S2-N0503M05796.jpg,"[767, 145, 1200, 292]",20
S2-N0503M05796.jpg,"[1133, 307, 1396, 521]",31
S2-N0503M05796.jpg,"[438, 301, 1131, 465]",29
S2-N0503M05796.jpg,"[1771, 54, 1920, 470]",31
S2-N0503M05796.jpg,"[837, 458, 1133, 616]",31
S2-N0503M05796.jpg,"[0, 65, 240, 585]",31
S2-N0503M05797.jpg,"[320, 511, 957, 669]",12
S2-N0503M05797.jpg,"[724, 523, 818, 666]",11
S2-N0503M05797.jpg,"[436, 312, 1109, 461]",29
S2-N0503M05797.jpg,"[1112, 154, 1425, 510]",31
S2-N0503M05797.jpg,"[0, 343, 262, 589]",31
S2-N0503M05797.jpg,"[730, 140, 1157, 272]",20
S2-N0503M05797.jpg,"[903, 492, 1060, 582]",31
S2-N0503M05798.jpg,"[178, 521, 843, 688]",12
S2-N0503M05798.jpg,"[630, 581, 708, 694]",11
S2-N0503M05798.jpg,"[624, 456, 1027, 545]",31
S2-N0503M05798.jpg,"[722, 550, 989, 614]",31
S2-N0503M05798.jpg,"[1842, 130, 1918, 496]",31
S2-N0503M05798.jpg,"[296, 303, 1031, 450]",29
S2-N0503M05798.jpg,"[1047, 285, 1389, 541]",31
S2-N0503M05798.jpg,"[629, 136, 1076, 295]",20
S2-N0503M05799.jpg,"[28, 622, 740, 800]",12
S2-N0503M05799.jpg,"[507, 661, 604, 804]",11
S2-N0503M05799.jpg,"[536, 221, 996, 392]",20
S2-N0503M05799.jpg,"[518, 565, 936, 638]",31
S2-N0503M05799.jpg,"[620, 647, 898, 710]",31
S2-N0503M05799.jpg,"[1789, 150, 1920, 585]",31
S2-N0503M05799.jpg,"[178, 378, 944, 556]",29
S2-N0503M05799.jpg,"[1000, 186, 1299, 622]",31
S2-N0503M05800.jpg,"[235, 957, 354, 1080]",11
S2-N0503M05800.jpg,"[1611, 305, 1920, 856]",31
S2-N0503M05800.jpg,"[309, 467, 791, 665]",20
S2-N0503M05800.jpg,"[291, 816, 684, 914]",31
S2-N0503M05800.jpg,"[478, 923, 687, 994]",31
S2-N0503M05800.jpg,"[33, 651, 764, 788]",29
S2-N0503M05800.jpg,"[769, 413, 1169, 884]",31
S2-N0503M05801.jpg,"[208, 956, 335, 1080]",11
S2-N0503M05801.jpg,"[296, 450, 736, 621]",20
S2-N0503M05801.jpg,"[807, 143, 1222, 1080]",31
S2-N0503M05801.jpg,"[251, 830, 676, 961]",31
S2-N0503M05801.jpg,"[0, 621, 233, 810]",29
S2-N0503M05803.jpg,"[434, 942, 547, 1080]",11
S2-N0503M05803.jpg,"[0, 859, 718, 1080]",12
S2-N0503M05803.jpg,"[493, 436, 942, 605]",20
S2-N0503M05803.jpg,"[78, 627, 424, 783]",29
S2-N0503M05803.jpg,"[482, 805, 938, 987]",31
S2-N0503M05803.jpg,"[964, 36, 1656, 1080]",31
S2-N0503M05804.jpg,"[0, 855, 783, 1080]",12
S2-N0503M05804.jpg,"[477, 926, 607, 1080]",11
S2-N0503M05804.jpg,"[1162, 7, 1920, 1080]",31
S2-N0503M05804.jpg,"[42, 621, 471, 790]",29
S2-N0503M05804.jpg,"[529, 834, 1013, 1012]",31
S2-N0503M05804.jpg,"[536, 436, 1129, 616]",20
S2-N0503M05805.jpg,"[402, 902, 1195, 1080]",12
S2-N0503M05805.jpg,"[0, 0, 320, 1058]",31
S2-N0503M05805.jpg,"[527, 683, 876, 830]",29
S2-N0503M05805.jpg,"[984, 876, 1536, 1080]",31
S2-N0503M05805.jpg,"[1593, 103, 1920, 958]",31
